title,seafood,salad,cream_based,asian,baking_goods,meat,italian,mexican
Got Some Crust Macaroni And Cheese,0,0,0,0,0,0.372225821,0,0.624042809
Garlic Prawns,0.990112662,0,0,0,0,0,0,0
Portobello Mushroom Stroganoff,0,0,0,0,0.992290676,0,0,0
Oven Roasted Red Potatoes And Asparagus,0,0,0,0,0.535864592,0,0.456709594,0
Burnt Butter Rice,0,0,0,0,0.982843041,0,0,0
Cheesy Cauliflower Casserole,0,0,0,0.603045523,0,0,0.390345871,0
Albondigas,0,0,0,0,0.992290676,0,0,0
Summerly Squash,0,0,0,0.992290497,0,0,0,0
Terrific Turkey Chili,0,0,0,0.995646656,0,0,0,0
Honey Glazed Pork Tenderloin,0,0,0,0,0,0.982842922,0,0
Best Black Beans,0,0,0,0.982843041,0,0,0,0
Browned Butter Vegetables With Almonds,0,0,0,0.986219943,0,0,0,0
Brussels Sprouts With Mushrooms,0.988486767,0,0,0,0,0,0,0
Dijon Garlic Salmon,0.988486767,0,0,0,0,0,0,0
Amazing Brown Rice Salad,0,0,0.988485694,0,0,0,0,0
Tempeh Kabobs With Moroccan Couscous,0,0,0.718331099,0.278822452,0,0,0,0
Sauceless Garden Lasagna,0,0,0,0,0,0,0.995028198,0
Jo Anns Power Bars,0,0,0.266390473,0,0,0,0,0.72700125
Rons Grilled Shrimp,0,0,0,0,0,0,0.993682086,0
Eggplant Bake,0,0,0,0,0,0,0.992290676,0
Bacon Wrapped Hamburgers,0,0,0,0,0,0,0.990112901,0
Sauteed Mushrooms,0,0,0,0,0,0,0.495840758,0.489452869
Moms Best Macaroni Salad,0.394001573,0,0,0,0.600045979,0,0,0
Roasted Duck,0,0,0,0,0.977271855,0,0,0
Amish Meatloaf,0,0,0,0,0.180426419,0,0,0.811098874
Three Cheese Garlic Scalloped Potatoes,0,0,0,0,0.621526301,0,0.371047914,0
Grilled Salmon With Cilantro Sauce,0,0,0,0.935185075,0,0,0,0
Potato Chips,0,0,0,0,0.982843041,0,0,0
Braised Venison With Rosemary And Shiitake,0,0,0,0,0.993682206,0,0,0
Cheesy Creamed Spinach,0,0,0,0,0,0,0.993055284,0
Banana Oat Muffins,0,0,0,0,0,0,0,0.991336584
Cinnamon Orange Turkey Scaloppini,0.986220419,0,0,0,0,0,0,0
Oatmeal Chocolate Chip Muffins,0,0,0,0,0,0,0,0.992290735
Venison Tenderloin,0,0,0,0,0.554663658,0.437910438,0,0
Oatmeal Blueberry Muffins,0,0,0,0,0,0,0,0.990112841
Roasted Brussels Sprouts,0,0,0,0,0,0,0.982843041,0
Green Bean And Portobello Mushroom Casserole,0,0,0,0.13758716,0.439834297,0,0.419027209,0
Karyns Cream Of Crab Soup,0.469314098,0,0,0,0.523259938,0,0,0
Cauliflower With Dijon Sauce,0.674357176,0,0,0,0,0,0,0.317167461
Grilled Delmonico Steaks,0,0,0,0,0,0.994648159,0,0
Honeyed Pork Chops,0,0,0.830762446,0,0,0.163285166,0,0
Mexican Pork Chops,0,0,0,0.889934719,0,0.104650058,0,0
Hearty Hamburger Soup,0,0,0,0,0.990112603,0,0,0
Mexican Shepherds Pie,0,0,0,0.994205058,0,0,0,0
Potato And Cheese Frittata,0,0,0,0,0.430364847,0,0.563027143,0
Cheesy Baked Salmon,0.550756991,0,0,0,0,0,0.439374536,0
Slow Cooker Pork Cacciatore,0,0,0,0,0,0.120130017,0.875282824,0
Pork Chops With Garden Rice,0,0,0,0.442326576,0.55270648,0,0,0
Lentils With Tomatoes,0,0,0,0.992290735,0,0,0,0
Scottish Oat Scones,0,0,0,0,0,0,0,0.990112424
Bacon Cheddar Deviled Eggs,0.379928708,0,0,0,0,0,0.600590467,0
Tofu Veggie Stir Fry And Gravy,0,0,0,0.412510157,0.58290261,0,0,0
Tender Breaded Turkey Cutlets,0,0,0,0,0,0,0.98622036,0
Bacon Ranch Pasta Salad,0,0,0,0,0,0,0.727395594,0.268342882
Gobble Up Granola Snacks,0,0,0,0,0,0,0,0.98848623
Seared Tuna With Wasabi Butter Sauce,0,0,0.321072787,0,0,0,0.67433995,0
Pork Chops Stuffed With Smoked Gouda And Bacon,0,0,0,0,0,0.345734328,0.647657633,0
Aunt Carols Spinach And Fish Bake,0,0,0,0,0,0,0.510687947,0.480837196
Neat Sloppy Joes,0,0,0,0,0.982842982,0,0,0
Smoked Salmon Tortellini With Bechamel Sauce,0.35928902,0,0,0,0.310939044,0,0,0.323583692
Honey Of An Oatmeal Bread,0,0,0.349357694,0,0,0,0,0.643216491
Bacon Wrapped Smokies,0,0,0,0,0,0.977270961,0,0
Scallops With White Wine Sauce Ii,0,0,0,0,0,0,0.986219823,0
Easiest Eggplant,0.529871821,0,0,0,0,0,0.450647354,0
Easy Baked Tilapia,0.986219525,0,0,0,0,0,0,0
Seafood Stuffed Avocados,0.988486648,0,0,0,0,0,0,0
Light Oat Bread,0,0,0,0,0,0,0,0.988486707
Moms Salmon Mousse,0.675383091,0,0,0,0,0,0,0.319649696
Refried Beans Without The Refry,0,0,0,0.992290735,0,0,0,0
Eggplant And Mushrooms With Wild Rice,0,0,0,0,0.66013062,0,0.336137921,0
Vegan Red Lentil Soup,0,0,0.994648099,0,0,0,0,0
Fabulous Wet Burritos,0,0,0,0.99535805,0,0,0,0
Sausage Barley Soup,0,0,0,0,0.49046877,0,0.502923191,0
Pork Steaks,0,0,0,0,0.150723755,0.84185034,0,0
Cajun Crawfish And Shrimp Etouffe,0,0,0.152802557,0.84293586,0,0,0,0
Shrimp And Quinoa,0,0,0.571243584,0,0,0,0.424777478,0
Herb Roasted Pork Loin And Potatoes,0,0,0,0,0.251327783,0.39371264,0.351408422,0
Whole Wheat Honey Bread,0,0,0,0,0,0,0,0.990112841
Serbian Ground Beef Veggie And Potato Bake,0,0,0,0,0.993055403,0,0,0
Curried Salmon Bake,0,0,0.714504302,0,0.270789385,0,0,0
Candied Salmon,0.982842863,0,0,0,0,0,0,0
Warm Mushroom Spread,0.313711524,0,0,0,0.679680526,0,0,0
Crunchy Oven Fried Tilapia,0,0,0,0,0,0,0.469031513,0.521100044
Taqueria Style Tacos   Carne Asada,0,0,0.106413722,0.890739918,0,0,0,0
Crab Quiche,0,0,0,0,0,0.195162088,0.798885286,0
Cedar Plank Salmon,0.353014708,0,0.640377343,0,0,0,0,0
Thai Style Shrimp,0,0,0.755612314,0.239800453,0,0,0,0
Mamas Potato Salad,0.992290676,0,0,0,0,0,0,0
Incredibly Cheesy Turkey Meatloaf,0,0,0,0,0,0,0.988486767,0
Best Salmon Bake,0,0,0,0.977272689,0,0,0,0
Sauteed Green Beans,0,0,0,0.353013784,0,0,0,0.627505422
Italian Pork Tenderloin,0,0,0,0,0.529455125,0,0.466283351,0
Sesame Seared Tuna,0,0,0.567362905,0,0,0,0.427670091,0
Asian Lettuce Wraps,0,0,0.996829629,0,0,0,0,0
Quick And Easy Home Fries,0,0,0,0,0.982842803,0,0,0
Brazilian Black Bean Stew,0,0,0,0.995357931,0,0,0,0
Strawberry Cinnamon Oatmeal Muffins,0,0,0,0,0,0,0.183453277,0.80993855
Smoked Salmon Frittata,0.177967235,0,0,0,0,0,0.66240412,0.155805945
Dashs Donair,0,0,0,0,0,0,0.663089037,0.328436285
Totally Tangy Baked French Fries,0,0,0,0.508817136,0.266027391,0,0.221016198,0
Turkey Polish Sausage And Peppers,0,0,0,0.681491554,0,0,0.311900437,0
Baked Spaghetti Squash With Beef And Veggies,0,0,0,0.472986221,0,0,0.522046685,0
Southern Pulled Pork,0,0,0,0,0,0.988486707,0,0
Easy Tilapia With Wine And Tomatoes,0,0,0,0,0,0,0.990112901,0
Grandma Bs Bean Soup,0,0,0,0.306726664,0.681462228,0,0,0
Blue Cheese Crusted Filet Mignon With Port Wine Sauce,0,0,0,0,0.994648039,0,0,0
Indian Style Basmati Rice,0,0,0.992290676,0,0,0,0,0
Healthy Coconut Oatmeal,0,0,0.568641663,0,0,0,0,0.424749911
Orange Roasted Salmon,0.991336524,0,0,0,0,0,0,0
Spicy Turkey Burgers,0,0,0.595556557,0,0,0.399476349,0,0
Dees Roast Pork For Tacos,0,0,0,0,0,0.990112662,0,0
Earth Sea And Fire Salmon,0.730804741,0,0.11157047,0,0.154073521,0,0,0
The Best Vegetarian Chili In The World,0,0,0,0.996829629,0,0,0,0
Mexican Style Shredded Pork,0,0,0.213375732,0.190595016,0,0.591890097,0,0
Quick And Easy Shrimp Fajitas,0,0,0,0.991336346,0,0,0,0
Halibut Supreme,0.679155111,0,0,0,0,0,0,0.313419014
The Best Meatballs Youll Ever Have,0,0,0,0,0,0.319034666,0.676378071,0
Best Hamburger Ever,0,0,0,0,0.284945637,0,0.710792899,0
Ranch Burgers,0,0,0,0,0,0,0,0.982842565
Zucchini Boats On The Grill,0,0,0,0.37385869,0,0,0.464976877,0.156651706
Blt Pasta Salad,0,0,0,0.982842565,0,0,0,0
Cheesy Ranch Potato Bake,0,0,0,0,0.356982887,0,0,0.631205916
Smoked Salmon Pasta With Scotch,0.154412925,0,0.147732183,0,0,0,0.692347825,0
Slow Cooker Salisbury Steak,0,0,0,0,0.994205236,0,0,0
Homestyle Potato Chips,0,0,0,0,0.977272689,0,0,0
Vegetarian Tortilla Stew,0,0,0,0.99229008,0,0,0,0
Spinach And Sun Dried Tomato Pasta,0,0,0,0,0,0,0.988486767,0
Eggplant Mixed Grill,0,0,0,0.153310373,0,0,0.843176603,0
Mexican Rice Iii,0,0,0,0.994205296,0,0,0,0
Southern As You Can Get Collard Greens,0,0,0,0,0.990112305,0,0,0
Shrimp Burritos,0.235367343,0,0,0.761119604,0,0,0,0
Mexican Tvp And Cheese,0,0,0,0.993682146,0,0,0,0
Ground Beef Curly Noodle,0,0,0.329464972,0.658721805,0,0,0,0
Greek Green Beans,0,0,0,0.991335869,0,0,0,0
Yellow Squash,0,0,0.277269751,0.714255512,0,0,0,0
Penne Pasta With Spinach And Bacon,0,0,0,0,0,0,0.982842922,0
Southern Fried Cabbage,0,0,0.991336167,0,0,0,0,0
Tasty Tarragon And Tomato Rice Dish,0,0,0.439172,0.553402126,0,0,0,0
Bell Pepper And Lemon Salmon,0.991336584,0,0,0,0,0,0,0
Margarita Salmon,0.988486707,0,0,0,0,0,0,0
Monicas Vegetable And Seitan Stew,0,0,0,0.582331836,0.411715567,0,0,0
Grilled Yellow Squash,0,0,0,0.988486707,0,0,0,0
Lamb Chops With Balsamic Reduction,0,0,0,0,0.307087898,0,0.686959147,0
Lazygirls Ground Turkey Stroganoff,0,0,0,0,0.990112901,0,0,0
Zucchini Herb Casserole,0,0,0,0.992290735,0,0,0,0
The Best Zucchini Fritters Ever,0,0,0,0.496340692,0,0,0,0.498692304
Hudsons Baked Tilapia With Dill Sauce,0.992290735,0,0,0,0,0,0,0
Meat Loaf Pie,0,0,0,0.615214586,0,0,0,0.378177196
Fiery Fish Tacos With Crunchy Corn Salsa,0,0,0,0.992290735,0,0,0,0
The Best Meatloaf Ive Ever Made,0,0,0,0.194484025,0,0.440443099,0,0.361757159
Spicy Garlic Salmon,0.990112841,0,0,0,0,0,0,0
Yummy Pork Chops,0,0,0,0,0,0.611713529,0.378417879,0
Summer Squash Puffs,0,0,0,0.291584849,0,0,0,0.701806903
Mexican Sour Cream Rice,0,0,0,0.991336584,0,0,0,0
Sesame Parmesan Zucchini,0,0,0.351288587,0,0,0,0.638842881,0
Salmon Avocado Salad,0.235595405,0,0,0,0,0,0.760425687,0
Chicken Seitan,0,0,0.721241534,0,0.274496704,0,0,0
Potato And Bacon Salad,0.991336584,0,0,0,0,0,0,0
Tex Mex Burger With Cajun Mayo,0,0,0,0,0,0.782389462,0.210184485,0
Easy Apple Crisp With Honey,0,0,0,0,0,0,0,0.982842982
Dill Poached Salmon,0,0.97727108,0,0,0,0,0,0
Berry Oatmeal Muffins,0,0,0,0,0,0,0,0.993055522
Pork And Green Chile Casserole,0,0,0,0.491558462,0.348521382,0.156368956,0,0
Bacon Wrapped Dates Stuffed With Blue Cheese,0,0,0,0,0,0,0.935185075,0
Shrimp And Sugar Snap Peas,0.732951403,0,0.262461156,0,0,0,0,0
Okra Rice,0,0,0,0,0.988486111,0,0,0
Lentil Quiche,0,0,0,0.479831457,0,0,0.313007802,0.203337952
Kikis Borracho Drunken Beans,0,0,0,0.993682206,0,0,0,0
Unbelievably Easy And Delicious Vegetarian Chili,0,0,0,0.991335869,0,0,0,0
Oatmeal Sourdough Rolls,0,0,0,0,0,0,0,0.990112722
Amazing Pork Tenderloin In The Slow Cooker,0,0,0,0,0.288441807,0.705605745,0,0
Grandmas Pork Chops In Mushroom Gravy,0,0,0,0,0.988486648,0,0,0
Potato And Bean Enchiladas,0,0,0,0.990112662,0,0,0,0
Cabbage Beef Soup,0,0,0.282031775,0,0.711360276,0,0,0
Moms Zucchini Pie,0,0,0,0,0,0,0.990112722,0
Spinach And Leek White Bean Soup,0,0,0,0.993682086,0,0,0,0
Bacon Y Bok Choy,0,0,0,0,0,0,0.990112901,0
Authentic Bahamian Peas And Rice,0,0,0.375853539,0.01400535,0.607375503,0,0,0
Leek Potato Mushroom Cheddar Soup,0,0,0,0,0.645490885,0,0.194090486,0.157797918
Vegetarian Burrito Casserole,0,0,0.127731606,0.866315484,0,0,0,0
Make Ahead Turkey Gravy,0,0,0,0,0.992290735,0,0,0
Frijoles A La Charra,0,0,0,0.992290556,0,0,0,0
Mediterranean Salmon,0.364065349,0,0,0,0,0,0.627460063,0
Creole Black Eyed Peas And Rice,0,0,0,0.991336644,0,0,0,0
Lemon Dill Rice,0.704163849,0,0.289883673,0,0,0,0,0
Shrimp Clams And Scallops Pasta,0,0,0,0,0,0,0.994205236,0
Slow Cooker Thanksgiving Turkey,0,0,0,0,0,0.848206699,0,0.143318534
Carrot Oatmeal Muffins,0.160408303,0,0,0,0,0,0,0.83500433
Salmon Hash With Potatoes Dill,0.775872827,0,0.220395699,0,0,0,0,0
Roasted New Red Potatoes,0,0,0,0,0.297829777,0,0.690359116,0
Grilled Salmon With Cucumber Salad,0.994205236,0,0,0,0,0,0,0
Easy Turkey Gravy,0,0,0,0,0.993055403,0,0,0
Venison Fingers,0,0,0,0,0,0,0,0.982843041
Pork Chalupas,0,0,0,0.57517314,0,0.417400897,0,0
Roasted Beets N Sweets,0.993055403,0,0,0,0,0,0,0
Cube Steak Parmesan,0,0,0,0,0,0,0.547529101,0.448739529
Millet Muffins,0,0,0.257548094,0,0,0,0,0.733976841
Grilled Salmon With Orange Glaze,0,0,0.994205177,0,0,0,0,0
Fresh Spring Rolls With Thai Dipping Sauce,0,0,0.996330857,0,0,0,0,0
Shredded Potato Salmon Cakes,0.48605752,0,0,0,0,0,0.509680808,0
Moms Best Pork Chops,0,0,0.487782061,0,0,0.500405788,0,0
Pumpkin Black Bean Soup,0,0,0,0.755786717,0.237605348,0,0,0
Deer Poppers,0,0,0,0,0,0,0.990112424,0
Moms Turkey Sausage Patties,0,0,0.208627835,0,0.781503618,0,0,0
Red Salmon Pate,0.991336524,0,0,0,0,0,0,0
Pumpkin Turkey Chili,0,0,0,0,0.991336644,0,0,0
Oatmeal Cake I,0,0,0,0,0,0,0,0.990112901
Salmon With Scalloped Sweet Potatoes,0.782577991,0,0.113935322,0,0,0,0.099663675,0
Curried Salmon Pasta Salad,0.895156682,0,0.10111171,0,0,0,0,0
Summer Salad With Cumin Crusted Salmon,0.606523931,0,0,0.387523383,0,0,0,0
Bean Soup With Kale,0,0,0,0.66368556,0,0,0.332052916,0
Easy Pork Roast,0,0,0,0.396396101,0,0.598188579,0,0
Arroz Rojo,0,0,0,0.991336584,0,0,0,0
Boilermaker Tailgate Chili,0,0,0,0.997414947,0,0,0,0
Black Eyed Pea Gumbo,0,0,0,0.992290735,0,0,0,0
Kidney Bean Salad,0.990112841,0,0,0,0,0,0,0
Eggplant Supper Soup,0,0,0,0.993055463,0,0,0,0
Slow Cooker Venison Stew,0,0,0,0.995028257,0,0,0,0
Hazelnut Crusted Salmon,0.97726959,0,0,0,0,0,0,0
Banana Oatmeal Crumb Cake,0,0,0,0,0,0,0,0.994205296
Cuban Ropa Vieja,0,0,0.576733232,0,0.416658789,0,0,0
Cindys Turkey Salad,0.991336346,0,0,0,0,0,0,0
Corn Noodle Casserole,0,0,0,0,0.988486707,0,0,0
Hasselback Potatoes,0,0,0,0,0,0,0.986219466,0
Garlic And Dill Salmon,0.98622036,0,0,0,0,0,0,0
Stuffed Peppers With Turkey And Vegetables,0,0,0,0.706794202,0,0,0.288944393,0
Christian Rice,0,0,0,0,0.993055284,0,0,0
Apple Cinnamon Oatmeal,0.260087579,0,0,0,0,0,0,0.725206375
Lemon Rosemary Salmon,0.991336465,0,0,0,0,0,0,0
Oatmeal And Applesauce Pancakes,0,0,0,0,0,0,0,0.990112543
Asparagus And Smoked Salmon Salad,0.993682206,0,0,0,0,0,0,0
Northern Ontario Partridge Ruffed Grouse,0,0,0,0,0.991336465,0,0,0
Russian Mushroom And Potato Soup,0,0,0,0,0.993682146,0,0,0
Wicked Good Veggie Chili,0,0,0,0.793374956,0.202037469,0,0,0
Feta Shrimp Pasta,0,0,0,0,0,0,0.982842922,0
Fast And Delicious Black Bean Soup,0,0,0,0.994205296,0,0,0,0
Rachels Turkey Loaf,0,0,0,0,0.426646531,0,0.567937911,0
Spinach Lentil Soup,0,0,0,0.993682206,0,0,0,0
Salmon In Lemon Dill Sauce,0.631753802,0,0,0,0.363279223,0,0,0
Simple Turkey Chili,0,0,0,0.986220419,0,0,0,0
Orange Oatmeal Muffins,0.20171921,0,0,0,0,0,0,0.788412333
Classic Macaroni Salad,0.449071348,0,0,0.544320583,0,0,0,0
Seafood Chowder,0,0,0,0.238372833,0.758482099,0,0,0
Oat Bran Muffins,0,0,0.2562536,0,0,0,0,0.736320257
Playgroup Granola Bars,0,0,0.241445333,0,0,0,0,0.748686194
Peanut Rice,0,0,0.9862203,0,0,0,0,0
Spicy Black Bean Cakes,0.142456666,0,0,0.650732517,0,0,0.204546258,0
Garlic Asparagus With Lime,0.9862203,0,0,0,0,0,0,0
Slow Cooker Cranberry Roast,0,0,0,0,0.988485575,0,0,0
Goat Cheese Salmon,0.98622036,0,0,0,0,0,0,0
Roasted Chickpeas,0,0,0,0.99011296,0,0,0,0
Terrys Texas Pinto Beans,0,0,0,0.993055463,0,0,0,0
Honey Ribs,0,0,0,0,0,0.9862203,0,0
Escarole And Beans,0,0,0,0.988486767,0,0,0,0
Wwii Oatmeal Molasses Cookies,0,0,0,0,0,0,0,0.990112484
Roasted Potatoes With Greens,0,0,0,0,0,0,0.982843041,0
Spicy Baked Sweet Potato Fries,0,0,0,0,0.168836981,0,0.822688162,0
Roasted Sweet Potatoes Onions,0.520173013,0,0,0,0.471352339,0,0,0
Old Fashioned Onion Rings,0,0,0,0,0,0,0,0.993055522
Lauras Quick Slow Cooker Turkey Chili,0,0,0,0.991336405,0,0,0,0
Balsamic Glazed Salmon Fillets,0.66653502,0,0,0,0,0,0.326039076,0
Middle Eastern Turkey Dogs,0,0,0,0.966346145,0,0,0,0
Russells Fish Stew,0,0,0,0.995028198,0,0,0,0
Jeanies Falafel,0,0,0,0.993055403,0,0,0,0
Sweet And Sour Seitan,0,0,0,0.564773619,0,0.430259287,0,0
Honey Ginger Shrimp,0,0,0.204882339,0.787691891,0,0,0,0
Venison Bacon White Chili,0,0,0,0.904550254,0,0,0,0.092131071
Sausage Stuffed Jalapenos,0,0,0,0.336527675,0,0.139534235,0.517749786,0
Green Bean And Potato Salad,0.490547001,0,0,0.181563571,0,0,0.324338257,0
Remoulade Sauce A La New Orleans,0.993055403,0,0,0,0,0,0,0
Malaysian Quinoa Vegetarian,0,0,0.5096066,0,0.482967407,0,0,0
Veggie Vegetarian Chili,0,0,0,0.995901644,0,0,0,0
Venison Tips And Rice,0,0,0,0.991336167,0,0,0,0
Red Chard And Caramelized Onions,0.990112841,0,0,0,0,0,0,0
Barbeque Beef Casserole,0,0,0,0.991336465,0,0,0,0
Herbed Salmon,0,0,0,0,0.977272511,0,0,0
Butterscotch Oatmeal,0,0,0,0,0,0,0,0.982843041
Matar Pulao Rice With Peas,0,0,0.993055403,0,0,0,0,0
Creamy Spinach Tortellini,0,0,0,0,0,0,0.798728645,0.195856124
Awesome Egg Rolls,0,0,0,0.988486707,0,0,0,0
Hearty Turkey Stew With Vegetables,0,0,0,0,0.991336644,0,0,0
Stir Fried Shrimp With Snow Peas And Ginger,0,0,0.768218637,0,0.228636578,0,0,0
Rabbit Stew With Coconut Cream,0,0,0,0.9950279,0,0,0,0
Spinach Red Lentil And Bean Curry,0,0,0.461303443,0.532088518,0,0,0,0
Asian Salmon Cakes With Creamy Miso And Sake Sauce,0.190015912,0,0.699204087,0,0.107464291,0,0,0
Roasted Turkey Legs,0,0,0,0,0.98621881,0,0,0
Justins Hoosier Daddy Chili,0,0,0,0.724379241,0.269668341,0,0,0
Slow Cooker Enchiladas,0,0,0,0.147695869,0.846351504,0,0,0
Marinated Wild Salmon,0.993682325,0,0,0,0,0,0,0
Salmon Rice And Fried Tomatoes,0.215134874,0,0.515505314,0,0,0,0,0.263171703
Jasmines Brussels Sprouts,0,0,0,0.986220419,0,0,0,0
Steffs Shepherd Pie,0,0,0,0.160399362,0.832174838,0,0,0
Smokin Scovilles Turkey Chili,0,0,0,0.643060029,0,0.354340196,0,0
Swiss Chard With Garbanzo Beans And Fresh Tomatoes,0.435151875,0,0,0.557422161,0,0,0,0
Lomi Lomi,0.299291998,0,0,0.692233324,0,0,0,0
Quinoa Chard Pilaf,0,0,0,0,0.990112782,0,0,0
Mommas Sloppy Joes,0.966345847,0,0,0,0,0,0,0
Sheryls Baked Potatoes,0,0,0,0,0,0,0,0.990112841
Kielbasa With Peppers And Potatoes,0,0,0,0.9862203,0,0,0,0
Fast And Friendly Meatballs,0,0,0,0,0,0,0.97727257,0
Grilled Cilantro Salmon,0.991336524,0,0,0,0,0,0,0
Spinach And Mushroom Frittata,0,0,0,0,0,0,0.993681908,0
Microwave Baked Potato,0,0,0,0,0.991336524,0,0,0
Mushroom Orzo,0,0,0,0.404604048,0.58796984,0,0,0
Homemade Black Bean Veggie Burgers,0,0,0,0.610437274,0,0,0.382954717,0
Asparagus With Sliced Almonds And Parmesan Cheese,0,0,0,0,0,0,0,0.935185015
Russian Cabbage Borscht,0,0,0.106827416,0.072490171,0.81806165,0,0,0
Curried Hummus,0.324392766,0,0,0.670192003,0,0,0,0
Spicy Asian Medley,0,0,0.850582182,0.144002557,0,0,0,0
Javis Really Real Mexican Ceviche,0.263731062,0,0,0.73031646,0,0,0,0
Jenns Out Of This World Spaghetti And Meatballs,0,0,0,0,0,0,0.995901585,0
Orange Cilantro Rice,0,0,0,0,0.991336644,0,0,0
Easy Asparagus,0.700216711,0,0,0,0,0,0.294816196,0
Swiss Steak Quick And Easy,0,0,0,0.182595909,0.618472636,0,0,0.194792286
Onion Rice Pilaf,0,0,0,0,0.988485992,0,0,0
Tuna Noodle Casserole From Scratch,0,0,0,0,0.588857353,0,0,0.406881213
Grandmas Corn Chowder,0,0,0,0,0.990112841,0,0,0
Craigs Cocktail Sauce,0.635158658,0,0,0,0,0.356366724,0,0
Sensational Salmon Loaf,0,0,0,0,0,0.70933342,0,0.283240795
No Sugar Three Bean Salad,0,0,0.345669746,0.649743021,0,0,0,0
Szechwan Shrimp,0,0,0.992290676,0,0,0,0,0
Sunny Pepper Parmesan Rice With Spinach,0,0,0,0.995901525,0,0,0,0
Lemon And Cilantro Shrimp,0.988486767,0,0,0,0,0,0,0
Super Grilled Salmon,0.435265839,0,0.559767067,0,0,0,0,0
Red Garlic Mashed Potatoes,0,0,0,0,0.986219943,0,0,0
Baked Salmon With Coconut Crust,0.829398036,0,0.167088747,0,0,0,0,0
Garlic Rice,0,0,0.476132244,0,0,0.513999283,0,0
Penne With Shrimp,0,0,0,0,0,0,0.988486767,0
Curried Shrimp Bisque,0,0,0,0,0.994205177,0,0,0
Grilled Soy Sesame Asparagus,0,0,0.988486648,0,0,0,0,0
Spinach And Mushroom Quesadillas,0,0,0,0.360851616,0,0,0.253814191,0.37914601
Killer Shrimp Soup,0.993682027,0,0,0,0,0,0,0
Hash Brown And Egg Casserole,0,0,0,0,0.65323621,0,0,0.34015581
Grilled Bacon Jalapeno Wraps,0,0,0,0,0,0,0.986220121,0
Bacon Mushroom Swiss Meatloaf,0,0,0,0,0.347894728,0,0,0.644679248
Thai Spiced Barbecue Shrimp,0.720510423,0,0.272063792,0,0,0,0,0
Baby Carrots With Dill Butter,0.986220419,0,0,0,0,0,0,0
Shrimply Delicious Shrimp Salad,0.991336584,0,0,0,0,0,0,0
Indian Turkey Burgers With Lime Cucumbers And Chutney,0,0,0.214654312,0.777919769,0,0,0,0
Toronto Pad Thai ,0,0,0.993682206,0,0,0,0,0
Wilted Spinach,0,0,0,0,0,0,0.990112603,0
Cheesy Salmon Pasta,0,0,0,0.98622036,0,0,0,0
Red Potato Salad,0.995646715,0,0,0,0,0,0,0
Middle Eastern Rice With Black Beans And Chickpeas,0,0,0,0.986220181,0,0,0,0
Salmon With Pineapple Tomato Salsa,0.335353583,0,0.215037256,0,0,0,0.446057916,0
Corn And Crab Bisque,0,0,0,0.696252823,0,0,0,0.299159706
No Sour Cream Beef Stroganoff,0,0,0,0,0.991336584,0,0,0
Shrimp Avocado Pasta Salad,0,0,0,0.988486528,0,0,0,0
Japanese Style Sesame Green Beans,0,0,0.858478844,0.133046508,0,0,0,0
Fresh Tomato Shrimp Pasta,0,0,0,0,0,0,0.995028377,0
Japanese Zucchini And Onions,0,0,0.991336524,0,0,0,0,0
Maple Dill Carrots,0.570572913,0,0,0,0,0,0,0.42095241
Mexican Shrimp Cocktail,0.990112901,0,0,0,0,0,0,0
Slow Cooker Pork Chops Ii,0,0,0,0.591918647,0,0.158804193,0.242214888,0
Manicotti Italian Casserole,0,0,0,0,0,0,0.990112782,0
Creamy Macaroni And Cheese,0.205755681,0,0,0,0.238186106,0,0,0.552235305
Garlic And Ranch Turkey Burgers,0,0,0,0,0,0.977272689,0,0
Simple Mexican Rice,0,0,0.977272689,0,0,0,0,0
Shrimp With Penne And Squash,0.52511245,0,0,0,0,0,0.469917625,0
Easy Salsa Meatloaf,0,0,0,0,0,0,0.990112901,0
Annas Amazing Easy Pleasy Meatballs Over Buttered Noodles,0,0,0,0,0.992290378,0,0,0
Lemony Garlic Shrimp With Pasta,0.996128201,0,0,0,0,0,0,0
Honey Peanut Granola,0,0,0.98622036,0,0,0,0,0
Apricot Glazed Carrots,0.988486648,0,0,0,0,0,0,0
Easy Portobello Mushroom Saute,0,0,0,0,0,0,0.992290795,0
Awesome Baked Sea Scallops,0.994205177,0,0,0,0,0,0,0
Slow Cooker Oatmeal,0,0,0,0,0,0,0,0.982842982
Easy Spicy Roasted Potatoes,0,0,0,0,0.385590225,0,0.602598667,0
Best Yet Turkey Chili,0,0,0,0.990112722,0,0,0,0
Turkey Cabbage Rolls,0,0,0.715569377,0.27984342,0,0,0,0
Jamaican Rice,0,0,0.993055284,0,0,0,0,0
Seafood Risotto,0.713564634,0,0,0.281020105,0,0,0,0
Zucchini And Potato Bake,0.990112841,0,0,0,0,0,0,0
Lemon Garlic Tilapia,0.986220419,0,0,0,0,0,0,0
Portobello Penne Pasta Casserole,0,0,0.221198738,0,0,0,0.513131022,0.261847526
Shrimp And Portobello Mushroom Fettuccine,0,0,0,0,0.686801195,0,0.309219718,0
Salmon Fillets With Creamy Dill,0.601844788,0,0,0,0,0,0.388286531,0
Rice With Herbes De Provence,0,0,0,0,0,0,0.977271676,0
Easy Cheesy Zucchini Bake,0,0,0,0.728819728,0,0,0.25936839,0
Blackened Tilapia With Secret Hobo Spices,0,0,0,0.611067533,0.383965492,0,0,0
